Model_id,Year,i_import,diffiv_local_0,diffiv_local_1,diffiv_local_2,diffiv_local_3,diffiv_ed_0,blpiv_0,blpiv_1,blpiv_2,blpiv_3,blpiv_4,blpiv_5
35,2000,1,2,5,4,1,316.5044725075772,35.90691611170769,56.88574171066284,6.622364044189453,0,2,7
35,2001,1,2,2,3,4,346.972703331259,39.10281993448734,64.60561513900757,7.531026184558868,1,2,8
35,2002,1,4,1,3,6,318.85480448684,35.76332181692123,65.85245943069458,7.538838565349579,1,2,8
35,2003,1,5,1,3,6,288.0189091508288,47.16392792761326,73.58750295639038,8.856398105621338,2,2,9
35,2004,1,7,1,2,3,336.5375953029374,61.49772070348263,82.13439798355103,9.815586566925049,2,3,11
35,2005,1,5,2,1,3,352.3705703895526,77.85368151962757,90.71673011779785,10.62036937475204,2,2,12
35,2006,1,3,5,3,1,389.0152375291788,100.2220563590527,112.6635448932648,12.83706223964691,1,0,14
35,2007,1,4,2,5,3,384.4561977457356,97.43784181773663,107.8633551597595,11.97570770978928,2,0,13
35,2008,1,2,2,6,2,418.4493007095666,121.0834052413702,125.8654565811157,13.58552169799805,2,2,16
35,2009,1,1,2,2,5,399.997371599575,95.47172486782074,137.4264545440674,15.71483659744263,2,0,17
35,2010,1,6,5,8,12,257.0845275852803,118.5751851648092,148.2195930480957,17.23233807086945,3,0,19
35,2011,1,5,2,3,3,400.9640437034833,134.6541315317154,144.2360463142395,16.77817052602768,3,0,19
35,2012,1,2,6,5,5,384.7015070897507,153.7183783948421,161.3179860115051,18.88858437538147,3,2,20
35,2013,1,4,6,2,9,343.168611591284,143.6892975121737,161.0830268859863,18.89715558290482,3,1,20
35,2014,1,3,12,14,11,259.4757400695609,140.8825356513262,169.9661383628845,19.77752959728241,3,0,20
35,2015,1,6,10,10,8,251.7508357098181,91.98795296251774,157.7215385437012,18.0570981502533,3,0,19
36,1994,1,8,11,8,14,147.6565981131522,34.5454890280962,53.80235409736633,6.197450757026672,1,3,8
36,1995,1,5,8,9,20,130.2084406352274,20.39211541414261,33.0194845199585,3.90658974647522,0,2,4
36,1996,1,10,8,10,12,137.1857089738411,24.93093088269234,38.5107569694519,4.599252283573151,1,3,5
36,1997,1,13,9,13,21,131.0722536772195,29.46565952152014,51.16323375701904,6.055589616298676,1,2,7
36,1998,1,11,12,16,24,122.1259806650126,26.95886287838221,55.70794200897217,6.723961591720581,0,3,6
36,1999,1,12,13,16,31,122.4667910832997,32.27336388081312,63.2685341835022,7.408459782600403,0,3,8
37,1985,1,10,12,6,19,122.6068347665659,46.40962369740009,46.97092628479004,6.138326048851013,2,4,9
37,1986,1,11,10,9,24,122.1318514331063,38.87447156012058,53.46225094795227,6.737144351005554,2,4,10
37,1987,1,9,11,10,26,124.0991131074294,31.75319954752922,43.42453002929688,5.347580134868622,3,3,8
37,1988,1,10,16,29,20,116.1604388409858,45.06508335471153,65.25735449790955,8.107204973697662,4,6,11
37,1990,1,6,6,4,10,167.1400234289,42.43634101003408,53.51751828193665,6.923229098320007,1,8,10
38,2009,1,31,23,32,42,155.8773568537814,96.4758787304163,140.207266330719,15.71947640180588,2,0,17
38,2010,1,26,26,30,39,147.0476597839852,118.8447829335928,149.9166159629822,17.26591509580612,3,0,19
38,2011,1,30,36,40,39,142.3533112657875,136.0147312283516,147.972758769989,16.80680108070374,3,0,19
38,2012,1,32,31,37,43,144.2213025649969,154.3721899390221,165.0546984672546,18.91721493005753,3,2,20
38,2013,1,46,45,46,38,142.7800033102531,144.9140641838312,165.3553686141968,18.91020512580872,3,1,20
38,2014,1,40,37,42,45,146.299078167556,141.5103651583195,172.391526222229,19.79523003101349,3,0,20
38,2015,1,36,34,47,38,133.3149653736466,92.25294776260853,160.4785313606262,18.07479858398438,3,0,19
39,2006,1,7,11,8,15,229.5798712430439,99.32984933257103,115.214733839035,12.68733155727386,1,0,14
39,2007,1,5,6,7,11,281.7471124153334,96.20158635079861,110.8049030303955,11.79736012220383,2,0,13
39,2008,1,5,7,5,11,286.3333416172891,120.1968099921942,128.9019165039063,13.4071741104126,2,2,16
39,2009,1,23,19,16,22,182.2292196863272,95.17860040068626,141.1002244949341,15.53858214616776,2,0,17
39,2010,1,20,24,21,24,161.7971902052934,117.8805027157068,150.9612531661987,17.07416898012161,3,0,19
39,2011,1,24,39,26,46,148.606784154892,135.3776432573795,149.0522346496582,16.61452066898346,3,0,19
39,2012,1,20,39,27,41,150.8878084062446,153.7209428846836,166.1341743469238,18.72493451833725,3,2,20
39,2013,1,28,34,32,40,155.8622768743933,143.8402373343706,165.2875285148621,18.7286274433136,3,1,20
39,2014,1,30,32,37,38,155.612478003465,140.4956419020891,173.21630859375,19.61387974023819,3,0,20
39,2015,1,24,30,32,42,144.3662484561192,91.50983728468418,160.9969220161438,17.89344829320908,3,0,19
41,1999,1,18,34,39,35,102.6538420191165,32.82439988106489,62.41331243515015,7.438098311424255,0,2,8
41,2000,1,20,41,38,36,107.9189645992115,36.66241616010666,58.29219055175781,6.892194330692291,0,1,7
41,2001,1,31,38,52,30,112.6018241215505,39.88563530147076,66.22541189193726,7.800856471061707,1,1,8
41,2002,1,34,41,47,34,109.6209035533772,36.37977056205273,67.47225618362427,7.808668851852417,1,1,8
41,2003,1,34,38,42,46,116.1481167247578,47.88251519203186,74.89196109771729,9.126228392124176,2,2,9
41,2004,1,15,28,24,36,146.6409408506794,62.26219162344933,83.79235172271729,10.07119971513748,2,3,11
41,2005,1,23,24,35,39,140.7056819405399,79.17145676910877,92.80494070053101,10.86292862892151,2,2,12
41,2006,1,24,28,37,35,141.6454424923522,101.6621887683868,114.7517554759979,13.14040678739548,1,0,14
41,2007,1,28,34,48,51,151.6354555050379,98.65503050386906,110.3419246673584,12.25043535232544,2,0,13
41,2008,1,26,23,38,46,159.1023592004002,123.0138886719942,127.7827382087708,13.83859610557556,2,2,16
41,2009,1,30,20,30,34,159.842949183934,97.21400886774063,139.149432182312,15.95187133550644,2,0,17
41,2010,1,40,49,43,38,131.0191837723181,119.9333447962999,149.18528175354,17.50672942399979,3,0,19
41,2011,1,41,46,47,38,135.7594411699179,136.8757862597704,147.1562638282776,17.04876685142517,3,0,19
41,2012,1,46,51,44,33,136.3593366456788,155.6968703866005,164.344512462616,19.1555854678154,3,2,20
41,2013,1,50,49,44,40,142.3503453643384,145.3636769205332,163.7713661193848,19.15927839279175,3,1,20
41,2014,1,48,52,45,44,142.2170320374545,141.9368948787451,171.7430367469788,20.04453068971634,3,0,20
43,2008,1,21,21,17,33,176.7144257643751,66.4429534226656,66.47580623626709,7.137730181217194,0,0,6
43,2009,1,25,18,16,27,178.2639165737007,48.44336733222008,67.13886880874634,7.167467832565308,0,0,7
43,2010,1,18,23,19,26,166.1715080387943,55.67046999931335,69.13030624389648,7.185816943645477,0,1,7
43,2011,1,21,20,32,22,166.5180318438572,70.63792012631893,73.21674203872681,7.906369268894196,0,1,6
43,2012,1,16,18,29,23,170.7420166214714,70.08119411766529,71.1066780090332,7.911219954490662,0,0,6
43,2013,1,17,23,33,27,175.1741618377901,69.82163824141026,78.90787553787231,8.622365832328796,0,1,6
43,2014,1,20,26,25,29,177.4950019163903,80.91962682083249,104.4778532981873,11.6271767616272,0,0,10
44,2014,1,27,31,35,31,162.9441016988078,81.51900889351964,104.0356993675232,11.59819573163986,0,0,10
44,2015,1,41,38,47,37,131.567383912334,58.82318057119846,100.8963332176208,11.82826083898544,0,0,10
45,1985,1,14,10,21,24,108.5606743201682,18.02900023758411,14.43971800804138,2.198871433734894,1,0,3
45,1986,1,9,5,6,7,148.4073942838125,13.43360990285873,14.21020555496216,2.198871433734894,1,0,3
45,1987,1,7,5,10,3,153.1932693097671,13.56605142354965,14.39628314971924,2.198871433734894,0,0,3
45,1988,1,6,8,1,10,164.7216100047499,13.7078732252121,16.2165732383728,2.196715831756592,0,0,3
45,1989,1,3,4,8,4,196.37515747196,13.82139101624489,17.04735612869263,2.188895344734192,0,0,3
45,1990,1,5,3,5,5,201.0542631769455,9.840238839387894,11.15500497817993,1.172859340906143,0,0,2
45,1991,1,6,6,6,13,173.426556384361,9.413937106728554,11.71840763092041,1.497570097446442,0,1,2
45,1992,1,9,8,7,10,156.3748883595108,9.089261293411255,11.71866798400879,1.497570097446442,0,1,2
45,1993,1,8,6,13,15,139.1780282037845,8.554333448410034,12.70051860809326,1.497570097446442,0,0,2
45,1994,1,7,12,6,16,151.1396558483526,26.08555518090725,25.72323608398438,4.371100664138794,0,1,5
45,1995,1,5,9,7,23,128.7896652647008,24.89134110510349,25.628089427948,4.40632551908493,0,1,5
45,1996,1,11,7,10,17,132.107703286393,24.23662841320038,25.05369234085083,4.23675525188446,0,1,3
45,1997,1,12,10,21,26,122.5417258407771,27.40738149732351,31.17686605453491,4.957574188709259,0,0,3
45,1998,1,22,27,37,33,97.72851167801286,23.15064705908298,31.75301504135132,4.968278408050537,0,0,5
45,1999,1,14,18,25,32,114.2309696835846,20.39214819669724,27.13048315048218,4.083981513977051,0,0,4
45,2000,1,16,17,23,29,124.589465956388,31.1478890478611,32.53836274147034,5.011424481868744,0,0,4
45,2001,1,18,19,33,36,125.9387531042991,17.53590069711208,25.18412637710571,3.045426607131958,0,0,2
45,2002,1,19,18,38,33,121.1707337747067,17.57863368839025,31.47787857055664,3.681371033191681,0,1,3
45,2003,1,19,26,30,34,130.215107400972,19.46008373051882,30.50122117996216,3.700542449951172,0,1,3
45,2004,1,33,33,39,60,127.406143972236,32.5792845338583,44.77835607528687,5.39386123418808,0,1,5
45,2005,1,32,31,43,57,130.0201092064561,39.42315801978111,44.2004451751709,5.31198263168335,0,1,5
45,2006,1,33,33,44,47,133.682195990238,42.63627156615257,46.85026788711548,5.317392885684967,0,1,5
45,2007,1,29,26,37,53,156.664376495993,46.18567861616611,52.48691701889038,5.421133756637573,0,0,5
45,2008,1,27,32,37,48,154.9697446459156,66.3203340023756,67.05504560470581,7.09574568271637,0,0,6
45,2009,1,27,20,19,25,171.6702865305852,48.07799644768238,67.01446866989136,7.121758759021759,0,0,7
45,2010,1,20,24,21,24,161.8411830010838,55.23025058209896,69.00881338119507,7.139312922954559,0,1,7
45,2011,1,21,20,31,23,166.6906069946859,69.95125003159046,73.0810170173645,7.859056353569031,0,1,6
45,2012,1,16,18,29,23,170.8443741693142,69.11278031766415,71.14617252349854,7.866070330142975,0,0,6
45,2013,1,34,34,36,43,151.4341855605977,69.81184370815754,79.30319452285767,8.5699582695961,0,0,6
45,2014,1,39,45,38,50,144.7580863605374,82.03505733981729,105.7916240692139,11.55458164215088,0,0,10
45,2015,1,30,35,30,44,139.8432915942184,58.81420969963074,101.5463013648987,11.77758532762527,0,0,10
46,2014,1,21,28,32,33,169.5626067390497,81.47431770339608,104.7477889060974,11.57492035627365,0,0,10
46,2015,1,19,22,32,26,157.1741084868279,58.50506350398064,101.3938393592834,11.7947906255722,0,0,10
47,1985,1,1,2,6,8,177.032888689052,17.45550185441971,14.87235832214355,2.116690635681152,0,0,3
47,1986,1,2,8,3,9,168.9887407900197,13.28360475599766,14.93415594100952,2.112468302249908,0,0,3
47,1987,1,4,5,7,8,164.9423796427255,13.13720159232616,14.86962127685547,2.116690635681152,0,0,3
47,1988,1,7,6,4,9,158.8302175267078,13.58290761709213,17.54643869400024,2.103041291236877,0,1,3
47,1989,1,3,4,8,4,209.5710946598697,13.77469040453434,18.11432456970215,2.058762311935425,0,1,3
47,1990,1,4,4,6,4,202.8687615353236,10.01224517822266,12.09063100814819,1.069020062685013,0,1,2
47,1991,1,6,4,4,8,196.2302829111285,9.393128752708435,11.85985708236694,1.390983819961548,0,1,2
47,1992,1,8,3,8,7,180.835119211835,8.908678218722343,11.81013917922974,1.394805431365967,0,1,2
47,1993,1,7,4,8,3,174.1056646361574,8.074107393622398,12.56079626083374,1.416503727436066,0,1,2
47,1994,1,4,4,5,8,224.2844077164615,25.6016444414854,25.67718887329102,4.283649861812592,0,1,5
47,1995,1,8,3,7,6,199.4083564554753,24.43019263446331,25.40461206436157,4.325127899646759,0,1,5
47,1997,1,1,4,4,6,242.4454338328019,26.90760176628828,30.09112930297852,4.837135016918182,0,0,3
47,1998,1,3,7,4,7,225.5170414022509,22.60148748755455,30.51820611953735,4.84638923406601,0,0,5
47,1999,1,7,9,11,7,172.9445808872896,19.64884698390961,26.20729398727417,3.963065147399902,0,0,4
47,2000,1,6,12,9,13,173.0772562535174,30.5384922772646,31.72938561439514,4.924733579158783,0,0,4
47,2001,1,12,12,13,16,162.8293929456551,17.18960627913475,24.4345440864563,2.960894286632538,0,0,2
47,2002,1,13,10,15,17,154.8964182832146,17.26172734051943,30.73496770858765,3.596152126789093,0,1,3
47,2003,1,15,18,26,31,143.569118482116,19.28483601659536,30.42426109313965,3.617993712425232,0,1,3
47,2004,1,9,11,7,12,210.8897647512517,32.35440850257874,43.25262022018433,5.258338034152985,0,1,5
47,2005,1,17,13,11,16,199.5809404318378,39.15763795375824,42.59082412719727,5.203120827674866,0,1,5
47,2006,1,20,23,26,38,151.2479124810293,42.55081973969936,46.25996923446655,5.199630796909332,0,1,5
47,2007,1,8,3,12,9,274.6724695297866,45.15487439930439,51.46931171417236,5.314874887466431,0,0,5
47,2008,1,5,5,16,11,260.6647094290113,65.52731953561306,65.95534753799438,6.991134345531464,0,0,6
47,2009,1,14,18,18,15,199.6326425419715,47.7923009544611,66.94576454162598,7.020688593387604,0,0,7
47,2010,1,10,13,14,17,205.6889701860801,54.80132438242435,68.60902452468872,7.026501536369324,0,1,7
47,2011,1,18,14,21,26,182.5969372904467,70.1606173068285,73.02747011184692,7.752095878124237,0,1,6
47,2012,1,17,13,27,22,180.0014544240168,69.60705630481243,71.14947032928467,7.758131265640259,0,0,6
47,2013,1,7,12,14,13,241.0477248853687,69.17497664690018,78.77479934692383,8.428412437438965,0,1,6
47,2014,1,14,9,21,21,219.7763808257259,80.90081447735429,104.3544745445251,11.44736367464066,0,0,10
47,2015,1,8,11,13,16,223.9939968392149,58.15682001411915,100.5819249153137,11.66864174604416,0,0,10
48,1985,1,2,2,1,2,235.8974494891161,16.52863956987858,13.35026335716248,2.114327609539032,1,0,3
48,1986,1,2,2,0,1,236.405380427837,12.36494742333889,13.23388767242432,2.110105276107788,1,0,3
48,1987,1,2,2,0,1,244.4112613291238,12.54266425967216,13.4199652671814,2.114327609539032,0,0,3
48,1988,1,1,2,0,2,268.4989093412918,12.60808520019054,15.78405809402466,2.100678265094757,0,1,3
48,1989,1,3,1,2,2,265.081352048188,13.3777778595686,17.17042684555054,2.079207122325897,0,1,3
48,2004,1,2,6,5,8,293.7967922628776,31.7838441580534,42.01595640182495,5.310865163803101,0,1,5
48,2005,1,2,7,12,14,271.975003272986,38.48394900560379,41.43804550170898,5.255647957324982,0,1,5
48,2006,1,7,5,6,4,336.8015963413881,41.44952371716499,43.76667594909668,5.257165729999542,0,1,5
48,2007,1,1,0,4,0,548.7549981376898,43.8246164470911,49.09176158905029,5.367895245552063,0,0,5
48,2008,1,1,3,3,1,513.1731090901635,64.25818987190723,63.65839147567749,7.04390424489975,0,0,6
48,2009,1,2,2,1,2,505.5967690984972,46.55285775661469,64.32145404815674,7.073641896247864,0,0,7
48,2010,1,2,3,4,6,352.3462269117355,53.75066213309765,66.83820581436157,7.092451751232147,0,0,7
48,2011,1,4,3,3,3,386.7806612056845,67.95871518552303,70.93703365325928,7.813004076480865,0,0,6
48,2012,1,4,7,3,5,344.6607552285325,68.33617277443409,69.69104385375977,7.798503696918488,0,0,6
48,2013,1,7,9,9,10,272.069301647765,69.50325518846512,77.59280061721802,8.504540681838989,0,1,6
48,2014,1,5,7,6,11,293.5831435198729,80.46624744310975,103.0632290840149,11.5109851360321,0,0,10
48,2015,1,4,4,4,5,321.7820717635696,57.80811980366707,98.93601036071777,11.73751604557037,0,0,10
49,1985,1,2,3,0,0,265.0893264343464,15.99082015454769,13.54229664802551,2.033011376857758,1,0,3
49,1986,1,2,2,0,1,260.7575620246417,11.9577419012785,13.47726011276245,2.028789043426514,1,0,3
49,1987,1,1,2,0,2,266.3902973613074,12.14089691638947,13.72787237167358,2.033011376857758,0,0,3
49,1988,1,2,0,0,1,381.2693706505782,12.2646801173687,15.382568359375,2.021517634391785,0,1,3
49,1989,1,2,0,0,1,397.5013450595976,12.66619935631752,16.85622644424438,1.984732329845428,0,1,3
49,1990,1,3,2,3,4,276.0336716520034,8.817846328020096,10.83253288269043,1.319700837135315,0,1,2
49,1991,1,2,0,0,1,406.4337968705055,8.27181376516819,10.99104738235474,1.316953837871552,0,2,2
49,1992,1,1,1,0,2,374.1522968133436,7.777900621294975,10.94106912612915,1.32077544927597,0,2,2
49,1993,1,0,2,0,1,386.9733909923016,7.10236094892025,11.1114068031311,1.342473745346069,0,1,2
49,1994,1,0,2,2,1,375.0983674477587,24.68118257820606,24.15131235122681,4.210473358631134,0,1,5
49,1995,1,0,1,0,1,347.7776692935334,23.49641583859921,23.96819734573364,4.216726541519165,0,1,5
49,1996,1,2,1,0,2,343.4715088199137,22.73614592850208,23.56907510757446,4.037357687950134,0,1,3
49,1997,1,3,2,0,1,330.4239338168564,25.9008826687932,29.71364212036133,4.764544725418091,0,0,3
49,1998,1,4,2,2,3,286.4612040248575,22.13389053940773,30.15675401687622,4.775798320770264,0,0,5
49,1999,1,4,1,4,5,293.4650473389747,19.18447911739349,25.50089311599731,3.896436452865601,0,0,4
49,2000,1,4,3,3,5,302.4270081173162,29.82550449669361,31.07051396369934,4.860014259815216,0,0,4
49,2001,1,2,4,5,5,306.049037081683,16.42343588173389,23.63715982437134,2.894838392734528,0,0,2
49,2002,1,2,4,4,5,306.7319262742775,17.33375582844019,29.47583055496216,3.481274962425232,0,1,3
49,2003,1,3,4,4,5,274.6603856448298,19.36181355267763,29.16512393951416,3.492403745651245,0,1,3
49,2004,1,4,3,3,3,354.4946147204607,31.89354799687862,41.99467134475708,5.179398477077484,0,1,5
49,2005,1,5,1,3,7,330.2503532992251,38.61348107457161,41.31292629241943,5.137434244155884,0,1,5
49,2006,1,7,4,1,6,367.5411803310354,41.54447689652443,44.08329772949219,5.137195706367493,0,1,5
49,2007,1,6,2,5,5,366.0482062153158,44.70972381532192,51.1184024810791,5.240918517112732,0,0,5
49,2008,1,4,4,5,3,356.5260564750079,64.81832228600979,65.6850323677063,6.916098356246948,0,0,6
49,2009,1,1,2,4,3,387.7486904868711,46.85792624950409,66.06116771697998,6.95549750328064,0,0,7
49,2010,1,2,2,1,3,460.5653028085765,54.03029955923557,66.79495191574097,6.965248703956604,0,1,7
49,2011,1,4,3,4,2,381.4075215521081,68.70535351336002,71.83261680603027,7.687802374362946,0,1,6
49,2012,1,8,3,4,7,310.8256787736826,68.41703318059444,70.66526508331299,7.699841976165771,0,0,6
49,2013,1,8,7,4,10,297.0331432752458,69.17902007699013,78.03203535079956,8.407009601593018,0,1,6
49,2014,1,5,3,3,6,335.756082230918,80.11197680607438,103.3991942405701,11.40740245580673,0,0,10
49,2015,1,7,7,5,8,276.8658153402769,57.75569938123226,100.2433567047119,11.63016110658646,0,0,10
51,2014,1,49,52,45,44,142.2320371490046,85.6296181678772,107.48246717453,11.70225942134857,0,0,10
51,2015,1,43,36,48,37,131.4595819081384,60.70362031459808,104.9119462966919,11.82748955488205,0,0,10
52,2015,1,0,1,4,4,397.8262433182869,58.85017849504948,101.8918714523315,11.79390788078308,0,0,10
53,2013,0,52,48,43,44,142.4673988233511,70.42304836213589,79.64573574066162,8.523679554462433,0,1,7
53,2014,1,48,46,46,39,142.8828312876269,81.46406905725598,105.2157135009766,11.52849048376083,0,0,10
53,2015,1,43,36,49,37,131.2192268563956,58.55071879923344,101.505678653717,11.75269728899002,0,0,10
54,2004,1,30,23,44,48,131.2539457277495,32.13633336126804,45.60433149337769,5.196227371692657,0,1,5
54,2005,1,29,26,40,55,134.0850801523467,38.62737789750099,45.02642059326172,5.141010165214539,0,1,5
54,2006,1,20,30,24,40,147.1870146242106,41.87121763825417,47.10184764862061,5.142527937889099,0,1,5
54,2007,1,19,26,23,42,168.8449688956247,45.55101580917835,53.115159034729,5.256418108940125,0,0,5
54,2008,1,23,21,25,39,167.5670214707715,65.56033529341221,67.6817889213562,6.932775616645813,0,0,6
54,2009,1,28,20,22,35,164.5259969690364,47.80602566897869,68.34485149383545,6.962513267993927,0,0,7
54,2010,1,25,23,29,31,152.1242227914538,55.19497208297253,70.3362889289856,6.980270028114319,0,1,7
54,2011,0,28,36,33,38,145.7840665084051,69.72995065152645,74.64300155639648,7.679423630237579,0,1,7
54,2012,0,32,29,35,43,145.7618090836145,69.68910284340382,72.35875606536865,7.685459017753601,0,0,7
54,2013,0,42,40,39,40,144.8154811501363,69.78696137666702,80.15995359420776,8.504556596279144,0,1,7
54,2014,0,37,36,40,48,149.2014372652809,80.88682005181909,105.7299313545227,11.40141582489014,0,0,11
54,2015,0,48,50,45,35,130.0765447206133,58.42550583183765,102.6880850791931,11.61221206188202,0,0,11
55,2014,0,54,48,54,37,142.6105285361471,81.02957727387547,106.3898997306824,11.41560077667236,0,0,11
